text,sentiment,score
"@actinglikeamama oh, recip gyros? develop addict germany, abl find like aus.",neutral,0.7009153366088867
still feel feckin arseholed...a sign old age think,negative,0.9872283935546875
"@sukottoxd saw ice rain today. quit snow, frozen water, nonetheless.",neutral,0.4776138961315155
@charp nerdi &amp; think could help metropolitan area network,neutral,0.8417725563049316
tire cant sleep.............,negative,0.9067519307136536
@jbeauti lol goodnight,positive,0.6418687105178833
i'm lay bed face wall tri relax i'm hear mani thing plus air condit sound louad,negative,0.5931383371353149
someon need give babi home!!! would bit soon http://tinyurl.com/dzbppd,neutral,0.6593598127365112
bed. finally! long day tomorrow,negative,0.9149977564811707
cant sleep. ugh. go trend i.ll need find someth wake night hours. read? learn language?,negative,0.8444588780403137
airli sick mason sick too. go miss school disco,negative,0.9691035747528076
trip canceled. see latest blog post info http://kiwinova.blogspot.com/,negative,0.9081467390060425
saw 1 littl 1 huge stingray foot-deep water catsey beach low tide. turtl yet.,neutral,0.6911412477493286
updat pictur cos look old fat. oh old fat play badminton work weight,negative,0.8766324520111084
saw snow flake,neutral,0.4924063980579376
"lol, honeybaby, sound like ny-quil commercial. word look right green background. want sleep can't",negative,0.6179710030555725
"feel soree, bad idea go run sick",negative,0.9846307635307312
t___t need sleep bodi wont let draw instead &lt;3,negative,0.7232896685600281
"@30secondstomars: thank prayers, day difficult",negative,0.9117709994316101
@vanidosa27 what wrong? need inhaler? even know sick hope start feel better,negative,0.9709107875823975
"@eri74 goodmorning! hahaha, let guess .... cb? hahaha",positive,0.9350858330726624
"know why, feel down. trip gym help",negative,0.88661128282547
computer/internet hate tonight... swear. can't find usb cord sidekick,negative,0.9866885542869568
take angus check-up today. alway quiet dread time he poor know lung function test crap.,negative,0.9518113732337952
@grahamcrack work melbourn victoria polic depart melbourn citi cabs.,neutral,0.8163098096847534
homework...,negative,0.5181826949119568
realiz twitter get attent mama is....hahaha lame!,negative,0.9783848524093628
"@m0nkfish eww. hershi kiss ok, amaz",positive,0.5416392683982849
whoa im super hungri life cereal w/granola &amp; raspberri call name,neutral,0.5809690356254578
want go easterfest,neutral,0.725418746471405
realli let gossip girl...it make monday good give reruns...,neutral,0.5676464438438416
tri fit stuff tini bag take hand luggage. dont think gonna work,negative,0.8755053281784058
"@sunki grown horrid,",negative,0.9901954531669617
@seaf2009 strong consid improvising. miss last year sick.,negative,0.9799996614456177
@innocentdrink coke!? 20% minor stake? really? april fool? give back? depressing. favourit brand. sad,negative,0.9911346435546875
said goodby hubbi globe trot away,negative,0.5013120174407959
@chauv mani thing,neutral,0.5728908181190491
@bkgirlfriday dude snow today...c imagin weather hawaii right,neutral,0.8154887557029724
"updat myspac profile, need follow coz bit sad one",negative,0.49890372157096863
"read updates, blogspot, bulletin myspace, etc. could figur own. care",negative,0.49177756905555725
@thelmarockz thelma can't see shiz see blank u comment,negative,0.8075479865074158
"back :work, go ::zeist minute. want stay work",negative,0.8221098184585571
thought could buy silent hill psp ps store? can't find anywhere?,negative,0.5683985948562622
taxes. best mood,positive,0.5843303203582764
fan sleep alon babi boo,neutral,0.6552600264549255
"never thought could hate sombody, realli hate ï¿½tobe d....ï¿½, gave love pay bad!",negative,0.9895981550216675
@tommcfli hey saw u guy play @ pushover..didn't get 2 meet u tho cuz th huge line upset ='( lol..a msg would make 4 it!,negative,0.9787365198135376
go sleep now. johnni die oc.,negative,0.8648021221160889
fuck sleep... ive decid go homework instead,negative,0.9737337231636047
@oscartg morning. sun unfortun,negative,0.955690324306488
need holiday one day year.,negative,0.4908844828605652
@stephenkruis sorri hear dog.,neutral,0.4734049439430237
@trash_kitten solut found!,negative,0.8018391132354736
got spanish revis today,neutral,0.6479458212852478
cold play outsid yesterday,negative,0.7384614944458008
stik-o chocolate?!,neutral,0.5123229622840881
need sim 3. gaah!,neutral,0.6864107847213745
listen awesom song dnt name wanna upload limewire!!!!!,neutral,0.5437513589859009
@linda_jam im morn person! never prefer night!,negative,0.6333408951759338
"@smaf correction: tell you, cert. there. use differ matter, without win yet another!",negative,0.8986507058143616
"@ktml think itun fault cant download mac &quot;stor busy&quot; got it, anyth awesom camerakit update?",negative,0.7673055529594421
@katerih tj dinner tonight? freezer melt down.,neutral,0.5576578378677368
@martiy ouchies. good day .......and goodnight @supertim.,positive,0.8564638495445251
@geoffmartinez your go mexico easter? why?,neutral,0.6255741119384766
earli twitter buzz: star trek secret premier austin - http://is.gd/r9vr holi crap! wish there...,negative,0.5441299676895142
think i'm get sick.,negative,0.9326047301292419
happi birthday jaime. loveyou&lt;3. ...offici screw right now. midterm. quiz. 2 projects. 300 page book. shoot me. please.,negative,0.4923313856124878
revis essay talk hubbi aim,neutral,0.7757221460342407
"@lizdinkel lol, figur much...but never know. talk anymore, mayb becam easili offended...",negative,0.9878750443458557
"traffic bad normal, super earli meet",negative,0.8552411198616028
yo hella weird twitter got delet,negative,0.9163236021995544
get hyphi east coast ...even e40,neutral,0.6042795777320862
"perfect ripe fresh banana goe bag.. arriv office, look like hit freight train. poor banana",negative,0.9854452013969421
home. mc. bored. miss him. who? sigh. im bored. tadi exam &amp; okay. thursday lagi exam. gaaaaaaaaaaaaaahhh!,negative,0.9609729647636414
rufus rufus rufus! bloodi brillaint!!!! shame mum miser crab could liten work,negative,0.827231764793396
@maddeh sync stummic hurt right,negative,0.9833062291145325
studi commerc suppos rememb much????,negative,0.7203919887542725
....it fever...,negative,0.8269180655479431
cuz like troybolton hottiemcsuperbob. omfgz. nail bud - cri -,neutral,0.6073232293128967
"arghh! hand itchy!! could top alergi beef, also cannot eat chicken more??",negative,0.9466944932937622
cant sleep. miss person love past 7yr life. only...,negative,0.9224981665611267
time get ass gear start day,negative,0.6886954307556152
realli go sleep get earli tomorrow (well today now),neutral,0.6423470377922058
fair certain flu.,negative,0.656046986579895
i'm go put miseri go freakin bed. ugh,negative,0.9657761454582214
math lab,neutral,0.6103484034538269
wanna leav co! 4:15 come soon!!,neutral,0.7009726166725159
"@brightillus one fill position. they'v tighten border someth sucks, want move here!",negative,0.9379348754882812
"magic happen everi month lol sophia terrif job, usual! gonna dinner? http://twitpic.com/2y5bz",neutral,0.8016966581344604
@jmielcarz send warm way.... cold,negative,0.3952283263206482
power levitate?.... still negative.,negative,0.9661798477172852
tri realli hard get sick stuff took get rid cough.,negative,0.9812411665916443
back casino big fat loser!,negative,0.9648076891899109
even four day week seem long want stay bed!,negative,0.9859490990638733
@theajp glad enjoy mate. gig line near future? none horizon mo,neutral,0.470719575881958
isnt feelin 100% 2day,negative,0.6168472170829773
go watch julian play bball. want phoeb,negative,0.6226880550384521
@duncanmacra hmmm well good luck that.....,positive,0.867864191532135
got deni letter bazaar bizarre. sad. look forward road trip vendor,negative,0.9730910062789917
even annoy bones. would prefer gratuit grossness. poor angela,negative,0.9540106654167175
"@onlinemigr too!, although im still go hehe",negative,0.7036969065666199
layin bed @ 3am cos tummi beatboxn bd hd 2 wake up. can't eat. unburn calori nt gd &quot;abs&quot; hungry!,negative,0.8899868726730347
bed... work,negative,0.7146703004837036
rain pleas,negative,0.6095597743988037
@gabysslav thank - too! essay write,positive,0.961054801940918
"fuck! len wein hous caught fire earlier today. famili safe, lost dog.",negative,0.9199905395507812
think factori design go death test &quot;a&quot;. come confus &quot;mathy&quot; stuff? ugh,neutral,0.545366108417511
@schnicklefritz omg! problem! lent someon never gave back!!!,negative,0.9470431208610535
"@friendlypharm bad true, part",negative,0.849873960018158
@thecamacho danm want hear studi suck,negative,0.7989335656166077
yay hannah montana disney channel fun ......not,negative,0.7889816761016846
photo tri upload big,neutral,0.6063327193260193
somewher world right sun shine peopl busy...but,negative,0.8647750616073608
@labrys67 chat broked?,negative,0.9179717898368835
@ruthclayton oh aint gonna ur bitch his.. muwahaha,negative,0.8270301222801208
caught look iphone. promis torcher still 6 month left current contract,negative,0.8164376616477966
goodnight everyone. well i'm feel much better i'm go doctor tomorrow.,negative,0.721879780292511
@cardinair ya,neutral,0.6886396408081055
blimmin heck i'm slight tired! still see otalia,negative,0.825652003288269
"im go 2 bed nowww - surprising??? rly, school 2morow, that right, spring break day r",negative,0.6276646852493286
want camera back!,negative,0.9277700185775757
first: unc dominated!!!!!!!!!!!!!!. second: hill back (hallelujah). third: econ paper? gaussian copula def. deal,neutral,0.5144781470298767
physic tire can't sleep,negative,0.9420799612998962
tks pa 4 &quot;tapauing&quot; croissant tuna know dat ive back-to-back meet sinc morn &amp; zuraidah tks 4 buy fav starbuck mocha frap,neutral,0.6604753136634827
"@russyrhubarb new twitter name without tell me? boo. way, think oberon dead seen ages...",negative,0.8969677090644836
"@jeffsmithcar would want send traffic page? bottom, say done",neutral,0.4947979152202606
@arielehenriqu feel like preach me? lol damn i'm guilti,negative,0.982718825340271
"look it, seem get complet differ config.. find share host hard control",negative,0.88716059923172
tv w/charley cute sweet...tri get blue cheer tweeter,positive,0.9358605742454529
@djteck mean,neutral,0.5761514902114868
enjoy job much. alway nicest outsid i'm indoor,positive,0.9658482074737549
morn everyone!! still feel poorly! hope u good day! x,negative,0.9024394750595093
contempl go post-midnight walk still pile work get,negative,0.9719343781471252
oh em gee. love http://tinyurl.com/djjc46 want want want! lust thing cannot afford.,neutral,0.488755464553833
everyth still broken!,negative,0.9324418902397156
mir everi singl morn feel sick,negative,0.9297953248023987
7 hour sleep cant go back sleep im thirsti,negative,0.9529642462730408
@indiblogg neei dotn get comment suggest,neutral,0.5589467287063599
"peace, quiet &amp; stress freeness bout come end",neutral,0.46363773941993713
"found sana...and realized, like white girl, eat problem",negative,0.7101656198501587
work sooo bore !,negative,0.9202762842178345
"@misselizabeth food allergi suck! becam allerg shellfish 4 month ago blue, use love shrimp.",negative,0.8546745777130127
@d_trix mom root canal also...i feel pain buddy!,negative,0.7892982959747314
even 8.30am there far much nois offic work home today.,negative,0.9763962626457214
"@louislucci usual sleep 4 hour night so. go bed now, get 5am",negative,0.9562052488327026
@tommcfli good morn tom! can't send message? short question well bad guess..,negative,0.9036867618560791
"guess what? dad pregnant!!! lol nah, doctor give epidur chronic back pain, though.",negative,0.7643679976463318
"@josordoni yeah good news, combin interview next week! dunno bout oyster, suck guess",negative,0.45867303013801575
@sir_almo wont let play doh keep say user valid,negative,0.9562910199165344
@enibeni would knew ed si que se duerm temprano :s,neutral,0.6861698031425476
@valonthecoast lol awwww....i'm sorri stuck n bored...y hun thought tri keep entertained...can't easi,negative,0.9728401303291321
@jamzee knowwwwww sukkkk !!.... .. take care gurl ...,positive,0.7342392206192017
"@kal_penn arrrggghhh, seen last night episod yet! piti lose you, though.",negative,0.6348369121551514
earli morn meet,neutral,0.7422739863395691
@infidelsarecool ugh depressing. want punch something.,negative,0.9806252717971802
still understand setup subvers websit,negative,0.9797831177711487
@imperiusrex brahbrah. ugh. bed hour.,negative,0.9027432203292847
"@joshsharp money yet, dont know anyon mayb lie!! hes us like littl bit lol",negative,0.9134019613265991
"sat work fair, fair",negative,0.5746468305587769
whoh day... shut part... hydraul assign time,negative,0.9160355925559998
oh wtf @ house. cool.,positive,0.8549288511276245
brain hurti squishi mess,negative,0.9815183877944946
@vomitto ahh ai dreptat pixar,negative,0.5285717248916626
woke earli,negative,0.48191317915916443
watch tv. tri sleep. working.,negative,0.8527501225471497
@lisal part freeview? get sport channel,neutral,0.6700746417045593
way i'm gonna sleep tonight,negative,0.6724282503128052
travoradio morning. blipfm down.,negative,0.8563628196716309
@dtizzler took entir walk train station undo,neutral,0.5478388667106628
@amyg0716 that realli sad wolud hate that! choco milk earlier =d lol,negative,0.961681604385376
"allerg reaction contacts, stuck spec clear up. mean end breast feed tho",negative,0.9281222224235535
wow x60s dead,negative,0.8901767134666443
finish cook spag bol scratch.. word cook past 4 hours! i'm hungri anymor,negative,0.9738131761550903
tri write dssertat,neutral,0.5037657022476196
@ilovedt that thought. bummer!,negative,0.8352422118186951
".. respons support blatant untrue, fake account shut time! contradict term too.",negative,0.9931291341781616
oh noooooo kath back annual leave!!!!! du du duuuuuuuu!,negative,0.9790756702423096
@kal_penn thank great charact house! i'm sad see go!,positive,0.9717824459075928
@babyporridg get twitter crap repli,negative,0.9508090615272522
"dad admit hospit yesterday, want fli cape town visit... r1900 monday return ticket #kulula",neutral,0.7214623093605042
tweet age twitterberri work anymor help!,neutral,0.6410855650901794
like late start night shift coupl bloodi light outsid window i'm meant go sleep,negative,0.8740184307098389
long yesterday,negative,0.8550959825515747
want guy like carmello jimmi,negative,0.5125554203987122
@_laertesgirl sorri hear that. anyth specific? x,neutral,0.7756972908973694
ha ha ha damn good time chillin wit favorit hizzo danc face @ lodg never made backbooth ..,negative,0.8575788140296936
work today,neutral,0.5583474636077881
@evilunicorn im aim rn,negative,0.5958555936813354
"accident put sugar food instead salt, i'm eat sweet fri rice clumsi astound sometimes!!",negative,0.9742982983589172
hot guy gym get train morning? alway full dullard,negative,0.8531379103660583
anoth sale pitch today potenti #surfac customer. sale develop day,neutral,0.8573666214942932
"download torrent last night sytycda, love bj tragic (but predictably) elimin",negative,0.5479180812835693
wait updat car. shop again!,negative,0.8417836427688599
bore homework pingp doing?,neutral,0.5591679811477661
"worst part laundri is: longer wait it, unpleas becomes.",negative,0.9923171997070312
"@zappoman oh, tweet weapons? that cover pandora box - can't uninv it, leav us mad",negative,0.9437962174415588
fuck....i can't sleep,negative,0.9649965763092041
"@reznik360 @bonbonfir anoth fun confab, matter come it. wish work 9. i'm gonna miss next week, though.",negative,0.6754820942878723
sooo proud bro! huhu.. he talentfull.. wish could best like him..,positive,0.9653123617172241
i'm miss best friends. miss fun time together. love guy miss much,positive,0.9027004837989807
done homework. sneez feel better! 28 day,negative,0.7285988926887512
pass last night mum puttin cream my.tattoo,negative,0.5605228543281555
@princedavey aww invite?? lol jk. cool day off!,positive,0.8218696117401123
@bobbyli nah gentlemen. got class 8am wednesdays. thank anyway!&lt;3,positive,0.861819863319397
@phillyd awe alway suck cant sleep bed hope dad get better prayer .,negative,0.8814842700958252
note all: go choclat bar @ schiphol!! passeng,neutral,0.452858030796051
didnt hear hunn today,negative,0.6582183241844177
@getvis journalist ambul chase lawyer reckon,neutral,0.5683649182319641
"good morn world, sleep tonight copenhagen want leav head...",neutral,0.6067481637001038
flo rider sampl blue song mess song,neutral,0.6312732696533203
@devakishor oh oh! that sad!,negative,0.9252423644065857
extravag yet time conserv plan line today.......which ive forgotten,negative,0.9605045914649963
@iwouldificould watch it? tri youtub link work!,negative,0.4744431674480438
miss boyfriend im phone tweet,neutral,0.5494966506958008
wont get rudd money doubt... http://calculators.ato.gov.au/scripts/axos/axos.asp?context=&amp;kbs=esb.xr4&amp;go=ok,negative,0.7823113203048706
@rebeccamayn sound bore hell bec,negative,0.9350232481956482
sad anoth earthquak italy..,negative,0.6678388714790344
@wilshipley sad... dutch local dl2 bad... incomplet mani truncations...,negative,0.9944055080413818
@codylfriend - sweet,positive,0.8146171569824219
@disobedientgirl wonderful.. slog 9.. get 9 eh..,negative,0.9743353128433228
@mrbigglesrox hey emili lie!!! meani,negative,0.870021641254425
@pauliwhirl omg whine whine whine whine hous loteri stfu explain qidong fucked.,negative,0.9783493280410767
stay late. get design done like want,negative,0.9827530384063721
allergi playin like mad today,negative,0.7890709638595581
plant friend today. funer &gt;20 years.,neutral,0.6895137429237366
music today. blip.fm undergo mainten,neutral,0.7693395614624023
@anyshalyk oh went club without lol next time togeth,negative,0.9483675956726074
realiz im talk one...,neutral,0.5239974856376648
@jacvanek sad thought isnt! &lt;3 cc,negative,0.9006535410881042
"want go school tomorrow. last day, also twyla day",neutral,0.6274239420890808
@bavster_twit u can't sip crap vodka! nope done #c25k got omin knee pain - good,negative,0.9639350175857544
doctor today emili rash look like measl,negative,0.6221368908882141
@shantelleb mine,neutral,0.6388677358627319
@aiian what wrong attent whore?,negative,0.9907825589179993
coach gonna fun!,positive,0.4540087878704071
miss rach alreadi,neutral,0.580953061580658
@deiondrasand i'm alway late. wish morn person i'm,negative,0.9553117752075195
ahhhhhhh! everyon laundri except,negative,0.5243397951126099
boxe pandora. useless oz. boo hoo,negative,0.9733741879463196
hurt leg!,negative,0.9100391268730164
"@timvansa no, yet also need finish rest ;)",negative,0.9023162126541138
@seanport thank uuu! know heard your dalla,positive,0.9703742861747742
downi weather where summer?,neutral,0.694948136806488
@karsentheslat i'm get pissi late - know make mormon joke - i'm sorry. hear mormon joke feel bad.,negative,0.9859268665313721
"also, realiz sound tad drama-queen, sick years. hittin hard time",negative,0.9550484418869019
okay i'm sorri mean. i'm nice,positive,0.526115894317627
craaaaap. macbook pro kernel panick lot now. think i'm go forc upgrad sooner summer,negative,0.8072101473808289
pose ta b goin ta az dis week hope lol,neutral,0.8523585200309753
"well made sad, sat watch tv, rememb dont cabl anymore. lol.",negative,0.985493004322052
@1an3 thank you!! today,positive,0.964584231376648
love day beach follow dinner gorgeous ladi ;) roll work today booo!,positive,0.9557132720947266
"@tyjanetrev agreee! clear want attention, sorri catch train matee",neutral,0.6521262526512146
"got smoke eyes, burn",negative,0.8206459879875183
"love #drupal file framework modul could do, sick bitcach error make imposs upload file",negative,0.9849811792373657
feel lone today....,negative,0.9074238538742065
@hebb wish could go bed...,negative,0.6441601514816284
haha hous creepi night!! creak stuff..scary. lol..i'm gonna go bed.,negative,0.9406374096870422
can't upload pic,negative,0.9066389799118042
ah..i hate flu..now third day. guess happen accid shave eye brow off. need glass,negative,0.914916455745697
@zackdft like read bullshit!,negative,0.984122633934021
im confus sucks!!!!!,negative,0.9752957820892334
studi math 4 econ isnt mood,negative,0.7831546664237976
"@misscassandra still &quot;lion &amp; tiger &amp; bears&quot; shyt............. god good consequently,",positive,0.8984272480010986
peopl get repli,neutral,0.5161607265472412
"damn stiff neck, day 2",negative,0.9488899111747742
@djginaturn le gusta hous hous 5 min intro,negative,0.6306184530258179
miss fab five,neutral,0.5321499109268188
@marcellariley repeat tonight gossip girl,neutral,0.6451197266578674
lose hubbi week tomorrow work. easter,negative,0.5952385663986206
@hoptonhousebnb i'm think get old fm tuner garag i'm problem pc stop play audio,negative,0.9835345149040222
want money kevo hurri,negative,0.7040717601776123
anybodi will help me??? i'v tri make sad tune piano new song alway end happi bright ???,negative,0.49570032954216003
@bursaar good me. gone bed...,negative,0.8387166857719421
bake oatmeal + chocol chip cooki make tired. can't sleep,negative,0.9680169224739075
edit 3000 wed shot begin,negative,0.6722351312637329
facebook fucked.,negative,0.974380373954773
@kellyshibari thought saw there! walk door saw you.,negative,0.6272349953651428
@derek319 @shwe370 sweet! fun... except stretch browser... watch twit!,positive,0.8328684568405151
ad yet appear googl adsens team said may delay 48 hrs http://womenissues.info,negative,0.9411599040031433
tire need regular 9-5,negative,0.6492907404899597
dog room snoring!,negative,0.889826238155365
go sleep... hope wake tommorow wednesday instead tuesday... realli want go work,negative,0.7333530783653259
@wtfanabel nite!! still cant go sleep.,negative,0.9677183032035828
im insomniac week,negative,0.8448708653450012
@alissa_rul basically. feel like need take better care see fool. juicin,negative,0.8983556628227234
still spit stitch bone graft,negative,0.9297534823417664
hooray ever reliabl signalflar server,positive,0.914034366607666
"well fun night work, start work day",negative,0.7415727376937866
sleepin. @skankitysp halo tonight leav,neutral,0.6116423606872559
@schofe side bridg hope?,neutral,0.7595902681350708
watchin.. i'm there. miss heath ledger,neutral,0.5525085926055908
"@indigored_hot sorri day waste, hope found good bit yay homeward bound.",negative,0.5516802072525024
"@awillert im jealous..i want salsa, cooki amazing!",positive,0.6920668482780457
blip &quot;und maintenance&quot; &amp; i'm goin withdrawel,neutral,0.5984799265861511
"@madninjacurl hey neighbor, neither",negative,0.7273355722427368
@msjodiodi sad situation. though 1-in-3 us beaten. us everi 15 second &amp; 3 kill day. sad commonplac,negative,0.9956117868423462
edit 3000 wed shot begin,negative,0.6722351312637329
journalist throw shoe chidambaram http://ibnlive.in.com/news/journalist-throws-shoe-at-chidambaram/89666-3.html,negative,0.7564518451690674
"start resent alway struck creativ midnight, get work morn",negative,0.9781181216239929
what best way eat reheat pizza keep tri eat one hot make mouth pain,negative,0.9639957547187805
noth sick day suck im late cant sleep,negative,0.9695804119110107
even best intent i'm late work,negative,0.9778439998626709
"@linda_jam thank you!! spent age thursday tidi up, along came everyon look like right tip",positive,0.9568685293197632
hero lose momentum ): come writer pick up!!!,negative,0.8889392018318176
itï¿½ bore,negative,0.49327343702316284
back work...although wish back bed...,negative,0.9168883562088013
sprained!! glad im holiday,positive,0.39570629596710205
"stupid bus earli miss it. stupid thing miss bus that. final got bus, miss second :'( gutz.",negative,0.9808727502822876
"@mrnokil @mrnokil problem appeal wide enough audience, even though think may",negative,0.8376092314720154
@aiyerchitra yikes! clue do!,positive,0.43546414375305176
engag muppet orlando realis oh god cant marri justin timberlak,neutral,0.6117799282073975
gosh it`t 9:39 soooo tire &quot;yawn&quot; want go back sleep can`t,negative,0.8060136437416077
train san guardian,neutral,0.6591777205467224
made dc saturday afternoon 17 hour air south fl...jetlag sucks!! full sleep sinc thur,negative,0.9942411184310913
"i'm work, i'm sick.. helluva lot todo. blows.",negative,0.9931161999702454
screw up! confus dumb child! never felt bad life! wish specialty! bad none ='(,negative,0.9900456070899963
went doctor today blood sugar level 178.,neutral,0.5183059573173523
gosh...it make sad peopl give god chanc,negative,0.9381658434867859
"@kaylee110 *yawns* i'm pretti good, thanks, awww i'm sorri hear that! feel better soon &lt;3",positive,0.9511345028877258
@shelikescut that sad,negative,0.9192395806312561
8:40am... i'v awak near 2 hour,negative,0.9195054769515991
can't sleep. like sonni gone.,negative,0.9633399248123169
drunk @kirstiekalam,negative,0.814175009727478
finally! updated...oohh sooo miss internet {sorri say woop2x may open apr.10} how goin'??,neutral,0.6625353693962097
miss @sebby_peek,neutral,0.6364062428474426
"@dadi_iy get familiar twitter pretti soon!!! i'm come back summer, mean dont even see then?!",neutral,0.7027946710586548
love get drunk...,negative,0.9195390343666077
hole favourit top. bought sale christma can't even get exchang might tri fix later.,negative,0.9447791576385498
"feel poor sorri myself. can't swallow, ow stupid glands.",negative,0.9808546304702759
@streetwearbear. yes thank reavel world bro fuck life hahaha,negative,0.41602087020874023
@cherrytreerec can't see anyth stupid youtub locat restrictions. who speedo?,negative,0.835099995136261
want mmmf except play support role would mind two guy huge cock do?,negative,0.5454939603805542
ban sim forum rest week. aww feel weird. stick chanel :'(,negative,0.9395332932472229
@willadam treat latt appoint horrible. need wisdom teeth surgic remov,negative,0.9681371450424194
@celestechong oh mine ceram ex abit less visible. insid one ex! doubl price n doubl durat,negative,0.6123583912849426
"dear crimestoppers, thankyou regular servic burglar alarm, i'm grate new 200db ear-deafen entri tone",negative,0.8634501099586487
"fightin name callin, still run 2 sister! nite...",negative,0.46087369322776794
sick today lot work,negative,0.9231847524642944
tri find tech job. can't find entri level job were. also everi job site spam jobs.,negative,0.9748825430870056
4 insomnia bitch,negative,0.979619026184082
threw bathroom. fun,negative,0.968985915184021
work,negative,0.5197992324829102
realli hungri sad throw breakfast bin,negative,0.8497551083564758
oh darn...it mandi creed isnt @jordar @mikerra,negative,0.518640398979187
dont understand. didnt mean break anyon heart.,negative,0.9535490274429321
"obama visit istanbul today, therefor main road close caus effect !!!",neutral,0.6590794920921326
"love day, blaze sunshine.... bad work",negative,0.9828968644142151
"omg girl woke up, reason doesnt matter &amp; cant fall back sleep gotta b 5 mayb i'll stay up. **sigh**",negative,0.888616681098938
"@viennateng tweet germany, heard concert marburg radio 1 hour started.",negative,0.8519224524497986
late night re-run http://ff.im/1y02l,negative,0.8068721294403076
get home...it snow,negative,0.9196810722351074
@roxy_yeah yep loser.,negative,0.9289861917495728
finito! bathroom contractor thru house. quot incom need bite bullet,negative,0.8913143873214722
@caitlinaudrey awww! sucks! go sydney one?,negative,0.8665785789489746
"sorry, sf. reschedul sf trip come weekend mid may. bad circumst",negative,0.9490904211997986
"2morw get blast wisdom teeth pulled! need sleep...cnt stop worryng, hate needl",negative,0.9751653075218201
"morn twitterati...... larg coffe bath top today list, first appt 10am load desk work.",neutral,0.5631906390190125
